gene_id,Groups,TCGA.BH.A1EV,TCGA.BH.A1F8,TCGA.BH.A1F0,TCGA.AC.A2FM,TCGA.BH.A1F2,TCGA.BH.A1FD,TCGA.BH.A1FH,TCGA.BH.A203,TCGA.BH.A1EU,TCGA.BH.A1FM,TCGA.BH.A1FR,TCGA.BH.A1EW,TCGA.BH.A208,TCGA.BH.A1FJ,TCGA.BH.A1EN,TCGA.BH.A1FN,TCGA.BH.A1FE,TCGA.BH.A1ET,TCGA.BH.A204,TCGA.BH.A1EO,TCGA.BH.A1F6,TCGA.BH.A1FC,TCGA.BH.A1FB,TCGA.BH.A1FG,TCGA.BH.A209
 , ,Early,Early,Early,Early,Early,Early,Early,Early,Early,Early,Early,Early,Early,Early,Early,Early,Early,Late,Late,Late,Late,Late,Late,Late,Late
ENSG00000119938.8,na,5.668724116,2.950723547,1.281239636,3.138665774,5.690151684,1.677643494,3.436260539,3.011910869,4.853987075,2.440461107,4.916465313,3.493763399,4.009048228,2.079212186,1.097516584,2.830291531,3.037496624,4.534435508,1.123518109,3.459639752,0.460842954,0.600163136,3.974204053,3.954108027,0.520024871
ENSG00000131771.12,na,9.184958842,1.197543093,6.191679165,3.477180897,2.732678282,2.403182573,3.79222533,2.482734561,2.744532399,0.658491937,2.787576824,2.235037298,3.405161866,0.021953129,0.615573632,4.841695474,2.692904558,4.154696743,1.493537944,2.374777625,4.99369364,0.221858909,3.885147427,0.650913121,1.666251137
ENSG00000163751.3,na,0.114062316,2.553792997,2.971030817,3.911458265,4.425362732,2.20846249,4.593848498,2.073369469,4.97306125,4.507906701,1.499277993,4.241107284,3.77195591,1.088140353,2.684752491,1.653010652,5.94731366,4.045537544,2.56393804,5.534713768,2.364493367,0.536666094,6.373954175,4.91845248,4.042514057
ENSG00000198502.5,na,6.254526132,3.82971855,7.444666553,5.93603572,3.862923148,6.362625198,5.527461185,7.268076555,6.734526845,3.09350496,5.130566156,6.908894717,5.116851518,4.001653365,4.434130447,3.797542478,5.549743754,4.961935043,5.471660371,5.710697994,5.914516203,7.67552167,7.851173974,4.134101746,8.337730128
ENSG00000169908.9,na,4.427445653,7.617295728,7.317310438,3.700399169,5.603675163,5.960541842,6.479785969,4.624719822,6.234589157,3.855033495,7.935936997,6.836891794,5.403585951,7.987208502,2.732274467,6.132334585,6.816696616,6.463493887,5.59261911,4.517107806,8.321666151,9.181325668,5.781250038,7.510544502,5.012074228
ENSG00000260710.1,na,3.165335102,2.837817941,0.21967794,0.330978429,1.439150241,2.392654554,2.132358715,0.255230503,1.96395307,1.468469018,0.871060346,2.636880317,0.132267411,4.2196578,0,1.877513674,1.280241195,3.142935324,3.920175301,1.801552371,0,0.066695047,1.97020379,4.286827238,2.516745611
ENSG00000128606.11,na,2.735630796,3.290945225,1.218232088,2.056572953,4.149430484,2.411228822,4.834936389,1.090192716,3.387364761,4.203658081,1.586018846,1.615467434,4.060899455,2.580729253,1.486473302,1.718473345,4.251601459,3.615503809,2.497301021,4.640303587,0.866396898,0.752856222,3.894340156,2.272825279,1.266160144
ENSG00000253125.1,na,3.19493754,1.040277149,0.006914602,1.179790687,0.51893751,4.173920791,0.220036557,0.163660947,4.303733757,2.543363841,0.031415244,1.427859651,0.049711511,2.69635593,0.018544404,0.897967677,2.411015666,3.636419655,0.878272176,0.1011332,0.059766507,0,1.954328394,0.956870816,0.403535142
ENSG00000115457.8,na,6.495051462,3.31146501,3.333102552,5.742160397,2.117837782,3.758795217,2.39138281,2.145073602,3.762270261,1.420342461,3.465622049,5.260218646,1.528697151,4.749094367,6.031193893,5.640633313,3.809974503,4.483425315,2.471289947,2.728862996,3.99282115,0.319317089,3.925259765,4.783236681,6.635870699
ENSG00000204385.9,na,6.03471452,5.880882523,0.485355796,3.815503958,6.296382294,6.372353978,5.109279069,2.791512239,3.721753454,4.453369809,6.070402892,4.832110588,5.490787899,6.312110472,6.723444989,5.830670089,4.744791903,6.581023089,4.746906919,2.902592621,0.381375052,0.216347519,4.380524794,4.302519791,3.658384071
ENSG00000163879.10,na,4.153666082,3.163574939,0.523081578,3.319232785,1.70507675,4.11445432,3.418251423,0.318097429,3.499817848,3.081435255,4.036362865,4.622947669,0.875239513,0.240956427,1.540185559,3.859457133,3.811134814,4.402541772,3.134180252,3.532889275,0.129069229,0.188161439,3.434583154,4.168369003,3.265448881
ENSG00000078081.6,na,0.277974405,1.412297671,5.064674175,0.224864125,0.328326112,0.733861437,1.069580194,2.398401547,3.007640376,0.289597791,0.855145474,2.249128086,0.738361276,0.295019023,0.113309765,1.863191727,4.003015187,0.69933139,0.101099015,1.143458696,3.944402548,2.871166565,2.648584756,0.604382517,4.0774114
ENSG00000131831.16,na,1.922098332,1.882859036,3.164301781,2.844168723,2.410180588,4.254494623,4.247044267,1.571515936,5.516361316,2.037294186,2.335431705,2.253057884,3.815305012,5.316107311,4.082818143,3.801593748,2.873022665,3.96987081,1.263509353,4.33447023,1.373227886,1.095974684,4.600288014,1.704947339,4.946517177
ENSG00000166426.7,na,3.343767879,2.958648593,1.61188047,0.115164937,0.26519239,8.251429493,1.253536288,2.332889601,1.808705301,0.124227078,2.724693111,0.977501052,2.418800015,0.630862097,0.155980835,5.947542514,1.319862166,0.145433177,1.102203429,0.038019944,2.466318452,5.915115775,2.361949793,3.859985216,8.394249033
ENSG00000155093.16,na,1.132192932,3.452875264,1.324812482,6.058940922,0.931021994,2.879989381,1.43794292,0.459221517,3.905150047,0.198880663,6.323300939,0.874979277,0.864009803,1.887088225,6.737053457,0.339838792,0.904924689,3.203387386,6.243207199,0.89212832,0.677367736,0.466965146,1.255289681,2.171446622,0.946097612
ENSG00000167676.3,na,0.417570758,0.031834563,2.915940741,3.741814975,3.670444112,0.473335803,2.952683666,2.67604795,5.225290628,0.046642037,1.11103028,3.658525437,0.226002236,0.212348441,0.890477011,0.423270304,0.345273603,1.552541976,0.1122297,1.774529403,1.482318868,0.013713784,2.017457243,0.714326113,1.937153015
ENSG00000103460.15,na,2.751701779,2.100163926,0.356557235,2.800528111,2.323911301,3.354568018,3.391444354,1.019938581,4.142419785,0.995616567,2.783777252,2.619691686,2.872008748,4.872418208,3.565242894,2.346832788,2.459709267,3.445122569,3.496453283,0.355406797,0.026333172,0.510290721,1.250752251,1.410125465,0.459237109
ENSG00000223808.1,na,1.36290615,1.591562973,0,0.927487081,0.161429962,0.239825511,6.667277588,3.604062816,0.784543653,5.571664596,0.513462675,0.402525658,0.095013708,2.69298853,0,1.720446308,3.336071834,2.557010313,2.924497744,0.304521182,0,0,0.219959854,1.925062327,0.218898966
ENSG00000143546.8,na,2.830336277,3.118297839,4.805525448,0.63948238,3.352729217,0.733455598,1.155973802,6.384315162,1.513833133,3.467233794,0.517536731,3.353660032,4.68500716,0.473733938,0.293260709,1.983710637,1.401196653,0.515245838,1.211368377,1.696210275,8.795631206,1.614430045,2.666283398,1.012375239,3.07297815
